system_id,gamma_pdc,tier,matched,n_candidates,technology,raw_manufacturer,raw_model,capacity_kw,module_watts,delta_vs_old
11679,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG LG335N1C-A5,LG LG335N1C-A5,8.04,334.99999999999994,0.0009399999999999999
11680,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,7.8,260.0,0.0
11681,-0.005917,cec_module,SW280,5,Unknown,Solar World/SW280,Solar World/SW280,5.6,280.0,-0.0014170000000000007
11682,-0.0045,fleet_default,cec_xsi_median,0,Unknown,QCell / 265,QCell / 265,4.95,275.0,0.0
11684,-0.0040999999999999995,cec_manufacturer,SILFAB,72,mono-Si,Silfab SLA-M 31- Wp,Silfab SLA-M 31- Wp,11.16,310.0,0.0004000000000000002
11685,-0.0045,fleet_default,cec_xsi_median,0,Unknown,S-Energy 300,S-Energy 300,10.8,300.0,0.0
11687,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.61,330.0,0.0013999999999999998
11688,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,SunPower,14.4,360.0,0.0006399999999999995
11689,-0.0040479999999999995,cec_module,CS6K295MS,1,PERC,canadian solar cs6k-295ms,canadian solar cs6k-295ms,6.195,295.0,0.00045200000000000014
11691,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,11.55,330.0,0.0005999999999999994
11692,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG 315 NIC G4,LG 315 NIC G4,4.41,315.0,0.0005999999999999994
11694,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,Sunpower,12.075,345.0,0.0006399999999999995
11696,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha QCell / 275,Hanwha QCell / 275,7.975,275.0,-8.000000000000021e-05
11697,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG LG335N1C-A5,LG LG335N1C-A5,8.375,335.0,0.0009399999999999999
11698,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG 335,LG 335,9.715,335.0,0.0005999999999999994
11699,-0.004202,cec_module,SOLARIAPOWERXT360RPD,1,mono-Si,Solaria PowerXT-360R-PD,Solaria PowerXT-360R-PD,7.92,360.0,0.00029799999999999965
11701,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva,Suniva,7.56,280.0,2.799999999999938e-05
11705,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld SW 250,SolarWorld SW 250,6.0,250.0,0.00019999999999999966
11707,-0.004486,cec_manufacturer,YINGLI,57,Unknown,Yingli,Yingli,6.37,245.0,1.3999999999999256e-05
11708,-0.004201,cec_module,XT360R,2,mono-Si,Solaria/XT-360R,Solaria/XT-360R,8.28,360.0,0.0002989999999999998
11710,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,suniva 250,suniva 250,3.5,250.0,2.799999999999938e-05
11714,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva,Suniva,7.56,280.0,2.799999999999938e-05
11715,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG335N1C-A5,LG335N1C-A5,8.04,334.99999999999994,0.0009399999999999999
11718,-0.0045000000000000005,cec_technology,Mono-c-Si,9725,mono-Si,Talesun TP660M-250W,Talesun TP660M-250W,5.0,250.0,-8.673617379884035e-19
11722,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Solaredge,Solaredge,10.53,270.0,0.0
11723,-0.00442,cec_module,CS6X280M,1,multi-Si,Canadian / CS6X-280M,Canadian / CS6X-280M,3.92,280.0,7.999999999999934e-05
11728,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.28,330.0,0.0013999999999999998
11729,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,11.96,260.0,0.0002599999999999998
11734,-0.00347,cec_module,N335,6,Unknown,Panasonic N335,Panasonic N335,4.69,335.0,0.0010299999999999997
11735,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SolarWind,SolarWind,8.96,280.0,0.0
11738,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SP,SP,8.05,350.00000000000006,0.0
11739,-0.00424,cec_module,CS6P265P,3,multi-Si,Canadian Solar/CS6P-265P,Canadian Solar/CS6P-265P,7.95,265.0,0.0002599999999999998
11740,-0.00434618,cec_module,DAY4,5,Unknown,Day4,Day4,2.16,180.0,0.00015381999999999982
11741,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Schneider,Schneider,3.84,320.0,0.0
11744,-0.0043300000000000005,cec_manufacturer,ASTRONERGY,174,Unknown,Astronergy JA Sharp Suntech,Astronergy JA Sharp Suntech,5.208,186.0,0.00016999999999999914
11745,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG 320,LG 320,5.76,320.0,0.0005999999999999994
11746,-0.0031,cec_module,N330,10,Unknown,Panasonic N330,Panasonic N330,8.25,330.0,0.0013999999999999998
11747,-0.0032,cec_module,LG350Q1CA5,1,n-PERT IBC,LG 350Q1C-A5,LG 350Q1C-A5,3.5,350.0,0.0012999999999999995
11749,-0.004779,cec_module,KD335GXLFB,1,multi-Si,Kyocera KD335GX-LFB,Kyocera KD335GX-LFB,6.365,335.0,-0.0002790000000000006
11750,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Mage 230/6PJ,Mage 230/6PJ,8.28,230.0,0.0
11751,-0.00375,cec_module,LG315N1C,2,n-PERT,LG 315N1C,LG 315N1C,4.41,315.0,0.0007499999999999998
11752,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,3.64,260.0,0.0002599999999999998
11753,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Hanwah qcell 315 black,Hanwah qcell 315 black,8.82,315.0,0.0
11754,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,3.84,320.0,0.0005999999999999994
11756,-0.0043,cec_manufacturer,SOLARWORLD,89,mono-Si,SolarWorld Sunmodule Plus 285,SolarWorld Sunmodule Plus 285,8.55,285.0,0.00019999999999999966
11758,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG 315N1C-G4,LG 315N1C-G4,6.3,315.0,0.0006999999999999997
11761,-0.00361,cec_module,BLKG5,7,PERC,Hanwha Q.PEAK DUO BLK-G5 315,Hanwha Q.PEAK DUO BLK-G5 315,8.19,314.99999999999994,0.0008899999999999997
11762,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha Q.Cell,Hanwha Q.Cell,12.025,325.0,-8.000000000000021e-05
11763,-0.004975905,cec_module,HISS270RG,2,mono-Si,Hyundai HIS-S270RG,Hyundai HIS-S270RG,12.96,270.0,-0.0004759050000000004
11765,-0.00458,cec_manufacturer,HANWHA,1332,PERC,Hanwha Q.PEAK DUO G5,Hanwha Q.PEAK DUO G5,5.525,325.0,-8.000000000000021e-05
11767,-0.0046099999999999995,cec_module,PS260P20,4,multi-Si,Phono PS260P-20/U,Phono PS260P-20/U,10.296,264.0,-0.00010999999999999985
11769,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva,Suniva,9.945,255.0,2.799999999999938e-05
11770,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar 300,Canadian Solar 300,9.9,300.0,0.0002599999999999998
11771,-0.003203,cec_module,X21335BLK,4,mono-Si IBC,Sunpower X21-335-BLK,Sunpower X21-335-BLK,6.7,335.0,0.0012969999999999995
11772,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic PAN330,Panasonic PAN330,6.27,330.0,0.0013999999999999998
11776,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,7.92,330.0,0.0013999999999999998
11777,-0.004202,cec_module,350RPD,1,mono-Si,Solaria 350R-PD,Solaria 350R-PD,13.3,350.0,0.00029799999999999965
11779,-0.0039000000000000003,cec_manufacturer,LG,371,mono-Si,LG 280 MonoX,LG 280 MonoX,5.88,280.0,0.0005999999999999994
11780,-0.00447851,cec_module,STP25520,4,Unknown,Suntech STP255-20/Wd,Suntech STP255-20/Wd,3.5,250.0,2.1489999999999877e-05
11781,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,11.55,330.0,0.0005999999999999994
11782,-0.0031,cec_module,VBHN330SA16,2,n-SHJ,Panasonic VBHN330SA16,Panasonic VBHN330SA16,6.6,330.0,0.0013999999999999998
11787,-0.00386,cec_manufacturer,SUNPOWER,190,mono-Si IBC,SunPower X21,SunPower X21,5.52,345.0,0.0006399999999999995
11788,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solarworld SunModule 285,Solarworld SunModule 285,7.98,285.0,0.00019999999999999966
11792,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic 330,Panasonic 330,2.64,330.0,0.0013999999999999998
11795,-0.00445,cec_module,280W,51,Unknown,Eagle MP60B 280W,Eagle MP60B 280W,8.96,280.0,4.99999999999997e-05
11797,-0.00386,cec_module,SUNPOWERSPRE19320,5,mono-Si IBC,SunPower SPR-E19-320,SunPower SPR-E19-320,7.04,320.0,0.0006399999999999995
11798,-0.0031,cec_module,N330,10,n-SHJ,Panasonic HIT N330,Panasonic HIT N330,5.94,330.0,0.0013999999999999998
11800,-0.00449,cec_module,ETP672300WB,4,Unknown,ET Solar ET-P672300WB,ET Solar ET-P672300WB,7.2,300.0,9.999999999999593e-06
11802,-0.004472,cec_manufacturer,SUNIVA,150,mono-Si,Suniva OPT255-60-40-100,Suniva OPT255-60-40-100,10.2,255.0,2.799999999999938e-05
11803,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,9.72,360.0,0.0005999999999999994
11804,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG LG350N1C-V5,LG LG350N1C-V5,10.5,350.0,0.0005999999999999994
11810,-0.004375,cec_module,PS240M,6,Unknown,Kyocera KC120 & Phono PS240M,Kyocera KC120 & Phono PS240M,3.675,105.0,0.00012499999999999924
11812,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,lg,lg,6.1,305.0,0.0005999999999999994
11813,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG NeON2 Black,LG NeON2 Black,6.03,335.0,0.0005999999999999994
11814,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World,Solar World,6.72,240.0,0.00019999999999999966
11817,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG Neon 2,LG Neon 2,8.04,334.99999999999994,0.0005999999999999994
11821,-0.0038,cec_module,LG310N1CG4,1,n-PERT,LG310N1C-G4,LG310N1C-G4,4.96,310.0,0.0006999999999999997
11822,-0.0044800000000000005,cec_module,SUNIVAOPT340724100,1,mono-Si,Suniva OPT340-72-4-100,Suniva OPT340-72-4-100,7.82,340.0,1.9999999999999185e-05
11823,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World /,Solar World /,2.5,250.0,0.00019999999999999966
11824,-0.0043,cec_manufacturer,REC,725,Unknown,REC,REC,5.51,290.0,0.00019999999999999966
11827,-0.0043563000000000004,cec_module,SW270,4,Unknown,Solar World/SW270,Solar World/SW270,7.56,270.0,0.0001436999999999992
11831,-0.00458,cec_module,SHARPNUU235F1,1,mono-Si,Sharp NU-U235F1,Sharp NU-U235F1,4.7,235.0,-8.000000000000021e-05
11832,-0.00386,cec_module,SPRE20327,7,mono-Si IBC,SPR-E20-327,SPR-E20-327,6.867,327.0,0.0006399999999999995
11835,-0.00442,cec_module,CS6P250M,4,mono-Si,Canadian Solar CS6P-250M,Canadian Solar CS6P-250M,12.48,240.0,7.999999999999934e-05
11837,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solarworld,Solarworld,5.04,280.0,0.00019999999999999966
11838,-0.004605,cec_module,PS260M20,4,mono-Si,Onyx PS260M-20,Onyx PS260M-20,3.64,260.0,-0.00010500000000000006
11839,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SolarEdge,SolarEdge,6.49,295.0,0.0
11840,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,6.44,280.0,0.0
11841,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG280-G4,LG280-G4,11.76,280.0,0.0005999999999999994
11844,-0.0037923699999999998,cec_module,REC275TP,21,multi-Si,REC275TP,REC275TP,4.125,275.0,0.0007076299999999999
11848,-0.0038,cec_module,LG310N1CG4,1,n-PERT,LG 310N1C-G4,LG 310N1C-G4,4.96,310.0,0.0006999999999999997
11853,-0.004202,cec_manufacturer,SOLARIA,39,mono-Si,Solaria PowerXT 355R-AC,Solaria PowerXT 355R-AC,8.165,354.99999999999994,0.00029799999999999965
11854,-0.00386,cec_manufacturer,SUNPOWER,190,mono-Si IBC,SunPower X21 345,SunPower X21 345,5.52,345.0,0.0006399999999999995
11857,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG 285NIC-G3,LG 285NIC-G3,7.98,285.0,0.0005999999999999994
11864,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG-300W,LG-300W,3.6,300.0,0.0005999999999999994
11865,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,5.92,370.0,0.0005999999999999994
11867,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,6.6,330.0,0.0013999999999999998
11870,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG 335,LG 335,4.69,335.0,0.0005999999999999994
11875,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha QCell / 275,Hanwha QCell / 275,3.575,275.0,-8.000000000000021e-05
11876,-0.0046,cec_manufacturer,SUNEDISON,659,Unknown,SunEdison / 270,SunEdison / 270,2.97,270.0,-0.00010000000000000026
11879,-0.0045000000000000005,cec_module,260W,53,Unknown,BenQ 260W,BenQ 260W,4.16,260.0,-8.673617379884035e-19
11880,-0.004079999999999999,cec_module,QPEAKG41,9,PERC,HANWHA Q.PEAK-G4.1 300,HANWHA Q.PEAK-G4.1 300,9.3,300.0,0.00042000000000000023
11881,-0.0043,cec_module,LG275S1CB3,1,mono-Si,LG275S1C-B3,LG275S1C-B3,5.5,275.0,0.00019999999999999966
11882,-0.00417,cec_manufacturer,AXITEC,106,Unknown,Axitec,Axitec,7.35,245.0,0.00032999999999999956
11883,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,12.87,330.0,0.0013999999999999998
11884,-0.004202,cec_manufacturer,SOLARIA,39,mono-Si,Solaria (19x370w & 14x430w),Solaria (19x370w & 14x430w),13.035,395.0,0.00029799999999999965
11885,-0.00356,cec_module,330N1CA5,1,n-PERT,LG325/330N1C-A5,LG325/330N1C-A5,4.62,330.0,0.0009399999999999999
11886,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,11.55,330.0,0.0005999999999999994
11888,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Panelz,Panelz,7.685,265.0,0.0
11892,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Enlighten 190,Enlighten 190,0.95,190.0,0.0
11893,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,9.3,300.0,0.0
11894,-0.00424,cec_module,CS6P250P,6,multi-Si,Canadian Solar CS6P-250P,Canadian Solar CS6P-250P,7.0,250.0,0.0002599999999999998
11895,-0.0045,fleet_default,cec_xsi_median,0,Unknown,SolarBoy,SolarBoy,8.82,315.0,0.0
11896,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower SunTile,SunPower SunTile,2.268,63.0,0.0006399999999999995
11897,-0.0032,cec_module,LG360Q1CA5,1,n-PERT IBC,LG360Q1C-A5,LG360Q1C-A5,8.28,360.0,0.0012999999999999995
11900,-0.004625000000000001,cec_module,TSM340DE14A,2,mono-Si,Trina TSM-340DE14A II,Trina TSM-340DE14A II,9.18,340.0,-0.00012500000000000098
11902,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha Q-Cell,Hanwha Q-Cell,8.45,325.0,-8.000000000000021e-05
11904,-0.0045,fleet_default,cec_xsi_median,0,Unknown,PowerEdge,PowerEdge,9.45,315.0,0.0
11907,-0.0032,cec_module,LG360Q1C,1,n-PERT IBC,LG360Q1C,LG360Q1C,5.4,360.0,0.0012999999999999995
11908,-0.0043,cec_module,LG260S1CB3,1,mono-Si,LG260S1C-B3,LG260S1C-B3,7.8,260.0,0.00019999999999999966
11909,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha Q-Cell G5,Hanwha Q-Cell G5,8.82,315.0,-8.000000000000021e-05
11911,-0.0032,cec_module,LG365Q1CA5,1,n-PERT IBC,LG 365Q1C-A5,LG 365Q1C-A5,7.3,365.0,0.0012999999999999995
11913,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG 315N1C-G4,LG 315N1C-G4,5.355,315.0,0.0006999999999999997
11914,-0.004346,cec_module,300M,92,mono-Si,Silfab 300M,Silfab 300M,6.0,300.0,0.00015399999999999962
11916,-0.004118999999999999,cec_module,CS6K285M,4,mono-Si,Canadian Solar CS6K-285M,Canadian Solar CS6K-285M,9.69,285.0,0.00038100000000000026
11919,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower 327,SunPower 327,6.867,327.0,0.0006399999999999995
11921,-0.004555,cec_module,SW250,6,Unknown,Sunmodule SW-250,Sunmodule SW-250,3.5,250.0,-5.500000000000036e-05
11922,-0.0045,fleet_default,cec_xsi_median,0,Unknown,N/A,N/A,2.86,220.0,0.0
11927,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Q Cell,Q Cell,9.15,305.0,0.0
11928,-0.00458,cec_manufacturer,SHARP,145,mono-Si,Sharp NU-A188EY,Sharp NU-A188EY,3.7,185.0,-8.000000000000021e-05
11929,-0.00386,cec_manufacturer,SUNPOWER,190,mono-Si IBC,SunPower X22,SunPower X22,6.66,370.0,0.0006399999999999995
11930,-0.0040999999999999995,cec_manufacturer,SILFAB,72,Unknown,Silfab 300,Silfab 300,5.4,300.0,0.0004000000000000002
11932,-0.0045000000000000005,cec_module,ETP660250WB,8,Unknown,ET-Solar ET-P660250WB,ET-Solar ET-P660250WB,3.5,250.0,-8.673617379884035e-19
11933,-0.0031,cec_module,VBHN330SA17,1,n-SHJ,Panasonic  VBHN330SA17 HIT,Panasonic  VBHN330SA17 HIT,7.92,330.0,0.0013999999999999998
11936,-0.0032,cec_module,LG365Q1CA5,1,n-PERT IBC,LG365Q1C-A5,LG365Q1C-A5,11.315,365.0,0.0012999999999999995
11937,-0.0037,cec_module,LG375,8,Unknown,LG375,LG375,6.75,375.0,0.0007999999999999995
11939,-0.0031,cec_module,VBHN330SA16,2,n-SHJ,Panasonic VBHN330SA-16,Panasonic VBHN330SA-16,6.6,330.0,0.0013999999999999998
11940,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG335N1C-A5,LG335N1C-A5,7.37,335.0,0.0009399999999999999
11943,-0.004586,cec_module,YL255P29B,1,multi-Si,YL255P-29b,YL255P-29b,5.355,255.0,-8.600000000000014e-05
11944,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,5.2,260.0,0.0002599999999999998
11946,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Hitachi,Hitachi,10.5,350.0,0.0
11947,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,5.98,260.0,0.0002599999999999998
11949,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar,Canadian Solar,4.505,265.0,0.0002599999999999998
11951,-0.003535,cec_module,LG320N1KV5,1,n-PERT,LG 320-N1K-V5,LG 320-N1K-V5,3.52,320.0,0.0009649999999999997
11952,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World,Solar World,6.48,240.0,0.00019999999999999966
11955,-0.0038,cec_module,LG315N1CG4,1,n-PERT,LG NeON2 LG315N1CG4,LG NeON2 LG315N1CG4,6.3,315.0,0.0006999999999999997
11957,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,5.61,330.0,0.0013999999999999998
11958,-0.0040999999999999995,cec_manufacturer,SILFAB,72,mono-Si,Silfab SLA M 300,Silfab SLA M 300,4.8,300.0,0.0004000000000000002
11960,-0.0031,cec_module,VBHN335SA17,1,n-SHJ,Panasonic N335 VBHN335SA17,Panasonic N335 VBHN335SA17,8.71,335.0,0.0013999999999999998
11964,-0.0032,cec_module,LG360Q1CA5,1,n-PERT IBC,LG360Q1C-A5,LG360Q1C-A5,3.96,360.0,0.0012999999999999995
11967,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World,Solar World,14.3,260.0,0.00019999999999999966
11968,-0.00458,cec_manufacturer,HANWHA,1332,Unknown,Hanwha Q-cell,Hanwha Q-cell,8.58,390.0,-8.000000000000021e-05
11969,-0.0031,cec_module,X21345,5,mono-Si IBC,SunPower X21-345,SunPower X21-345,6.9,345.0,0.0013999999999999998
11970,-0.00451,cec_module,300W,46,Unknown,Canadian Solar 300w,Canadian Solar 300w,3.6,300.0,-1.000000000000046e-05
11971,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar,Canadian Solar,4.5,250.0,0.0002599999999999998
11975,-0.0032,cec_module,LG350Q1CA5,1,n-PERT IBC,LG350Q1C-A5,LG350Q1C-A5,12.6,350.0,0.0012999999999999995
11976,-0.0040999999999999995,cec_module,LG305N1CB3,1,n-PERT,LG305N1C-B3,LG305N1C-B3,6.71,305.0,0.0004000000000000002
11980,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,1.24,310.0,0.0005999999999999994
11984,-0.00356,cec_module,LG335N1C,3,n-PERT,LG 335N1C,LG 335N1C,10.05,335.0,0.0009399999999999999
11985,-0.00422,cec_module,330W,19,Unknown,Panasonic 330w,Panasonic 330w,7.59,330.0,0.00027999999999999987
11986,-0.004050000000000001,cec_module,JKM300M60,5,mono-Si,Jinko JKM300M-60,Jinko JKM300M-60,12.98,295.0,0.000449999999999999
11987,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,SolarWorld SW 265,SolarWorld SW 265,8.215,265.0,0.00019999999999999966
11988,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Sunworld Sunmodule 265,Sunworld Sunmodule 265,4.24,265.0,0.0
11990,-0.004472,cec_manufacturer,SUNIVA,150,Unknown,Suniva,Suniva,7.83,270.0,2.799999999999938e-05
11991,-0.00386,cec_manufacturer,SUNPOWER,190,mono-Si IBC,SunPower E20-327NE-WHT-D,SunPower E20-327NE-WHT-D,5.886,327.0,0.0006399999999999995
11995,-0.00461,cec_module,CONERGYPM240,1,Unknown,Conergy PM240,Conergy PM240,5.04,240.0,-0.00011000000000000072
11998,-0.004673500000000001,cec_manufacturer,KYOCERA,160,Unknown,Kyocera,Kyocera,7.15,325.0,-0.0001735000000000009
11999,-0.0045,fleet_default,cec_xsi_median,0,Unknown,n/a,n/a,7.685,265.0,0.0
12001,-0.0044,cec_module,SUNEDISONSEF270K,5,mono-Si,SunEdison / SE-F270K,SunEdison / SE-F270K,4.32,270.0,9.99999999999994e-05
12003,-0.0043,cec_manufacturer,REC,725,n-SHJ,REC Alpha REC365AA,REC Alpha REC365AA,9.49,365.0,0.00019999999999999966
12005,-0.00386,cec_manufacturer,SUNPOWER,190,Unknown,SunPower,Sunpower,8.25,275.0,0.0006399999999999995
12006,-0.0032,cec_module,LG370Q1CA5,1,n-PERT IBC,LG370Q1C-A5,LG370Q1C-A5,10.36,370.0,0.0012999999999999995
12007,-0.00386,cec_module,E20327,7,mono-Si IBC,SunPower E20-327,SunPower E20-327,7.848,327.0,0.0006399999999999995
12012,-0.0043,cec_manufacturer,SOLARWORLD,89,Unknown,Solar World,Solar World,3.3,275.0,0.00019999999999999966
12014,-0.00424,cec_module,CS6P260P,4,multi-Si,Canadian Solar/CS6P-260P,Canadian Solar/CS6P-260P,4.16,260.0,0.0002599999999999998
12015,-0.004655,cec_module,KU3408BCA,1,multi-Si,Kyocera KU340-8BCA,Kyocera KU340-8BCA,10.2,340.0,-0.00015500000000000062
12016,-0.0046,cec_manufacturer,SUNEDISON,659,Unknown,SunEdison / 270,SunEdison / 270,12.69,270.0,-0.00010000000000000026
12017,-0.00424,cec_manufacturer,CANADIANSOLAR,409,multi-Si,Canadian Solar CSP-260P,Canadian Solar CSP-260P,4.42,260.0,0.0002599999999999998
12019,-0.0038,cec_module,LG320N1CG4,1,n-PERT,LG320N1C-G4 LG,LG320N1C-G4 LG,4.16,320.0,0.0006999999999999997
12020,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Hansol,Hansol,12.96,360.0,0.0
12021,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Enphase,Enphase,3.42,285.0,0.0
12023,-0.0045000000000000005,cec_module,P660,120,multi-Si,Scheuten Multisol P6-60 U,Scheuten Multisol P6-60 U,3.91,230.0,-8.673617379884035e-19
12024,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,8.03,364.99999999999994,0.0005999999999999994
12028,-0.0038,cec_module,LG320N1CG4,1,n-PERT,LG320N1C-G4,LG320N1C-G4,5.12,320.0,0.0006999999999999997
12030,-0.00445,cec_module,270W,41,mono-Si,SolarWorld 270W Mono,SolarWorld 270W Mono,9.72,270.0,4.99999999999997e-05
12032,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,2.24,280.0,0.0005999999999999994
12035,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,10.95,365.0,0.0005999999999999994
12039,-0.00424,cec_module,CS6P265P,3,multi-Si,Canadian Solar/CS6P-265P,Canadian Solar/CS6P-265P,5.2,260.0,0.0002599999999999998
12040,-0.0045,fleet_default,cec_xsi_median,0,Unknown,Bosch 240,Bosch 240,3.84,240.0,0.0
12043,-0.00356,cec_module,LG335N1CA5,1,n-PERT,LG335N1C-A5,LG335N1C-A5,8.04,334.99999999999994,0.0009399999999999999
12046,-0.00451,cec_module,300W,46,multi-Si,QCell / QPro 300w,QCell / QPro 300w,9.9,300.0,-1.000000000000046e-05
12048,-0.004202,cec_manufacturer,SOLARIA,39,mono-Si,Solaria/Silfab,Solaria/Silfab,5.58,310.0,0.00029799999999999965
12051,-0.0045000000000000005,cec_manufacturer,TRINA,970,Unknown,Trina,Unknown,9.18,340.0,-8.673617379884035e-19
12052,-0.0039000000000000003,cec_manufacturer,LG,371,Unknown,LG,LG,10.54,310.0,0.0005999999999999994
12053,-0.0039000000000000003,cec_manufacturer,LG,371,n-PERT,LG315N1C+DUO-G5-325,LG315N1C+DUO-G5-325,6.615,315.0,0.0005999999999999994
12055,-0.004486,cec_manufacturer,YINGLI,57,Unknown,YingLi,YingLi,3.12,240.0,1.3999999999999256e-05
12058,-0.0031,cec_manufacturer,PANASONIC,131,Unknown,Panasonic,Panasonic,6.27,330.0,0.0013999999999999998
12060,-0.00422,cec_module,LG280,13,Unknown,LG LG280 LG320 LG335,LG LG280 LG320 LG335,14.405,335.0,0.00027999999999999987
12061,-0.0042,cec_module,RECOMRCM3306MA,1,mono-Si,Recom RCM-330-6MA,Recom RCM-330-6MA,2.64,330.0,0.0002999999999999999
12062,-0.00439,cec_module,CS6P,60,Unknown,Canadian Solar CS6P,Canadian Solar CS6P,7.25,250.0,0.00010999999999999985
12064,-0.004,cec_module,N1CA3,4,n-PERT,LG N1C-A3,LG N1C-A3,8.4,300.0,0.0004999999999999996
12067,-0.00424,cec_manufacturer,CANADIANSOLAR,409,Unknown,Canadian Solar / 270,Canadian Solar / 270,5.4,270.0,0.0002599999999999998
